source_family,receipt_id,source_ts,capture_ts,available_to_brain_ts,node_asof_ts,edge_asof_ts,bundle_asof_ts,adapter_created_ts,tradable_after_ts,authority_classification,chain_state
market_ticks_intraday,receipt:market_ticks_intraday:provider:9841aecd7fd542eb,2026-06-23T18:45:00Z,2026-06-23T18:46:05.792652Z,2026-06-23T18:46:05.792652Z,2026-06-23T18:46:05Z,2026-06-23T18:46:05Z,2026-06-23T18:46:05Z,2026-06-23T18:46:05Z,2026-06-23T18:46:06Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:40:00Z,2026-06-23T18:40:00Z,2026-06-23T18:42:28.262156Z,2026-06-23T18:42:28.262156Z,2026-06-23T18:42:28Z,2026-06-23T18:42:28Z,2026-06-23T18:42:28Z,2026-06-23T18:42:28Z,2026-06-23T18:42:29Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:8dabf97c343a5fc0,2026-06-23T18:40:00Z,2026-06-23T18:40:59.184206Z,2026-06-23T18:40:59.184206Z,2026-06-23T18:40:59Z,2026-06-23T18:40:59Z,2026-06-23T18:40:59Z,2026-06-23T18:40:59Z,2026-06-23T18:41:00Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:35:00Z,2026-06-23T18:35:00Z,2026-06-23T18:37:20.465436Z,2026-06-23T18:37:20.465436Z,2026-06-23T18:37:20Z,2026-06-23T18:37:20Z,2026-06-23T18:37:20Z,2026-06-23T18:37:20Z,2026-06-23T18:37:21Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:5ad470cbf3821ab2,2026-06-23T18:35:00Z,2026-06-23T18:36:13.948015Z,2026-06-23T18:36:13.948015Z,2026-06-23T18:36:13Z,2026-06-23T18:36:13Z,2026-06-23T18:36:13Z,2026-06-23T18:36:13Z,2026-06-23T18:36:14Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:30:00Z,2026-06-23T18:30:00Z,2026-06-23T18:32:36.324384Z,2026-06-23T18:32:36.324384Z,2026-06-23T18:32:36Z,2026-06-23T18:32:36Z,2026-06-23T18:32:36Z,2026-06-23T18:32:36Z,2026-06-23T18:32:37Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:319095b2cf32ca73,2026-06-23T18:30:00Z,2026-06-23T18:31:05.869712Z,2026-06-23T18:31:05.869712Z,2026-06-23T18:31:05Z,2026-06-23T18:31:05Z,2026-06-23T18:31:05Z,2026-06-23T18:31:05Z,2026-06-23T18:31:06Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:25:00Z,2026-06-23T18:25:00Z,2026-06-23T18:27:28.235227Z,2026-06-23T18:27:28.235227Z,2026-06-23T18:27:28Z,2026-06-23T18:27:28Z,2026-06-23T18:27:28Z,2026-06-23T18:27:28Z,2026-06-23T18:27:29Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:3fe0b2513dc203a6,2026-06-23T18:25:00Z,2026-06-23T18:26:22.293438Z,2026-06-23T18:26:22.293438Z,2026-06-23T18:26:22Z,2026-06-23T18:26:22Z,2026-06-23T18:26:22Z,2026-06-23T18:26:22Z,2026-06-23T18:26:23Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:20:00Z,2026-06-23T18:20:00Z,2026-06-23T18:22:45.564637Z,2026-06-23T18:22:45.564637Z,2026-06-23T18:22:45Z,2026-06-23T18:22:45Z,2026-06-23T18:22:45Z,2026-06-23T18:22:45Z,2026-06-23T18:22:46Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:bd3cbee4006d1d04,2026-06-23T18:20:00Z,2026-06-23T18:21:27.002988Z,2026-06-23T18:21:27.002988Z,2026-06-23T18:21:27Z,2026-06-23T18:21:27Z,2026-06-23T18:21:27Z,2026-06-23T18:21:27Z,2026-06-23T18:21:28Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:15:00Z,2026-06-23T18:15:00Z,2026-06-23T18:16:49.558770Z,2026-06-23T18:16:49.558770Z,2026-06-23T18:16:49Z,2026-06-23T18:16:49Z,2026-06-23T18:16:49Z,2026-06-23T18:16:49Z,2026-06-23T18:16:50Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:7594ad152857726b,2026-06-23T18:15:00Z,2026-06-23T18:15:42.521567Z,2026-06-23T18:15:42.521567Z,2026-06-23T18:15:42Z,2026-06-23T18:15:42Z,2026-06-23T18:15:42Z,2026-06-23T18:15:42Z,2026-06-23T18:15:43Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:10:00Z,2026-06-23T18:10:00Z,2026-06-23T18:13:03.604151Z,2026-06-23T18:13:03.604151Z,2026-06-23T18:13:03Z,2026-06-23T18:13:03Z,2026-06-23T18:13:03Z,2026-06-23T18:13:03Z,2026-06-23T18:13:04Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:516b5ca00b53e98b,2026-06-23T18:10:00Z,2026-06-23T18:11:38.183916Z,2026-06-23T18:11:38.183916Z,2026-06-23T18:11:38Z,2026-06-23T18:11:38Z,2026-06-23T18:11:38Z,2026-06-23T18:11:38Z,2026-06-23T18:11:39Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:05:00Z,2026-06-23T18:05:00Z,2026-06-23T18:06:58.641068Z,2026-06-23T18:06:58.641068Z,2026-06-23T18:06:58Z,2026-06-23T18:06:58Z,2026-06-23T18:06:58Z,2026-06-23T18:06:58Z,2026-06-23T18:06:59Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:19379b64b6075987,2026-06-23T18:05:00Z,2026-06-23T18:05:51.213608Z,2026-06-23T18:05:51.213608Z,2026-06-23T18:05:51Z,2026-06-23T18:05:51Z,2026-06-23T18:05:51Z,2026-06-23T18:05:51Z,2026-06-23T18:05:52Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T18:00:00Z,2026-06-23T18:00:00Z,2026-06-23T18:04:13.995281Z,2026-06-23T18:04:13.995281Z,2026-06-23T18:04:13Z,2026-06-23T18:04:13Z,2026-06-23T18:04:13Z,2026-06-23T18:04:13Z,2026-06-23T18:04:14Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:9df84fff268823c2,2026-06-23T18:00:00Z,2026-06-23T18:02:48.955293Z,2026-06-23T18:02:48.955293Z,2026-06-23T18:02:48Z,2026-06-23T18:02:48Z,2026-06-23T18:02:48Z,2026-06-23T18:02:48Z,2026-06-23T18:02:49Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:af02fea00bfdacfe,2026-06-23T18:00:00Z,2026-06-23T18:01:20.748153Z,2026-06-23T18:01:20.748153Z,2026-06-23T18:01:20Z,2026-06-23T18:01:20Z,2026-06-23T18:01:20Z,2026-06-23T18:01:20Z,2026-06-23T18:01:21Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:55:00Z,2026-06-23T17:55:00Z,2026-06-23T17:57:43.852418Z,2026-06-23T17:57:43.852418Z,2026-06-23T17:57:43Z,2026-06-23T17:57:43Z,2026-06-23T17:57:43Z,2026-06-23T17:57:43Z,2026-06-23T17:57:44Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:3a9e897fa7d1e081,2026-06-23T17:55:00Z,2026-06-23T17:56:21.994702Z,2026-06-23T17:56:21.994702Z,2026-06-23T17:56:21Z,2026-06-23T17:56:21Z,2026-06-23T17:56:21Z,2026-06-23T17:56:21Z,2026-06-23T17:56:22Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:50:00Z,2026-06-23T17:50:00Z,2026-06-23T17:51:44.237430Z,2026-06-23T17:51:44.237430Z,2026-06-23T17:51:44Z,2026-06-23T17:51:44Z,2026-06-23T17:51:44Z,2026-06-23T17:51:44Z,2026-06-23T17:51:45Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:b7b16eebe543ecd9,2026-06-23T17:50:00Z,2026-06-23T17:50:37.995439Z,2026-06-23T17:50:37.995439Z,2026-06-23T17:50:37Z,2026-06-23T17:50:37Z,2026-06-23T17:50:37Z,2026-06-23T17:50:37Z,2026-06-23T17:50:38Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:45:00Z,2026-06-23T17:45:00Z,2026-06-23T17:46:59.332713Z,2026-06-23T17:46:59.332713Z,2026-06-23T17:46:59Z,2026-06-23T17:46:59Z,2026-06-23T17:46:59Z,2026-06-23T17:46:59Z,2026-06-23T17:47:00Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:ce0d3d9960b9e73b,2026-06-23T17:45:00Z,2026-06-23T17:45:36.515959Z,2026-06-23T17:45:36.515959Z,2026-06-23T17:45:36Z,2026-06-23T17:45:36Z,2026-06-23T17:45:36Z,2026-06-23T17:45:36Z,2026-06-23T17:45:37Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:40:00Z,2026-06-23T17:40:00Z,2026-06-23T17:43:00.018089Z,2026-06-23T17:43:00.018089Z,2026-06-23T17:43:00Z,2026-06-23T17:43:00Z,2026-06-23T17:43:00Z,2026-06-23T17:43:00Z,2026-06-23T17:43:01Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:03180bb61d0a3e8a,2026-06-23T17:40:00Z,2026-06-23T17:41:09.814228Z,2026-06-23T17:41:09.814228Z,2026-06-23T17:41:09Z,2026-06-23T17:41:09Z,2026-06-23T17:41:09Z,2026-06-23T17:41:09Z,2026-06-23T17:41:10Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:35:00Z,2026-06-23T17:35:00Z,2026-06-23T17:37:33.560568Z,2026-06-23T17:37:33.560568Z,2026-06-23T17:37:33Z,2026-06-23T17:37:33Z,2026-06-23T17:37:33Z,2026-06-23T17:37:33Z,2026-06-23T17:37:34Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:ea924f23d635e95b,2026-06-23T17:35:00Z,2026-06-23T17:36:08.087872Z,2026-06-23T17:36:08.087872Z,2026-06-23T17:36:08Z,2026-06-23T17:36:08Z,2026-06-23T17:36:08Z,2026-06-23T17:36:08Z,2026-06-23T17:36:09Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:30:00Z,2026-06-23T17:30:00Z,2026-06-23T17:32:30.087356Z,2026-06-23T17:32:30.087356Z,2026-06-23T17:32:30Z,2026-06-23T17:32:30Z,2026-06-23T17:32:30Z,2026-06-23T17:32:30Z,2026-06-23T17:32:31Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:202a6eb956775269,2026-06-23T17:30:00Z,2026-06-23T17:31:25.731440Z,2026-06-23T17:31:25.731440Z,2026-06-23T17:31:25Z,2026-06-23T17:31:25Z,2026-06-23T17:31:25Z,2026-06-23T17:31:25Z,2026-06-23T17:31:26Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:25:00Z,2026-06-23T17:25:00Z,2026-06-23T17:27:48.055818Z,2026-06-23T17:27:48.055818Z,2026-06-23T17:27:48Z,2026-06-23T17:27:48Z,2026-06-23T17:27:48Z,2026-06-23T17:27:48Z,2026-06-23T17:27:49Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:81ddcf7910cdee70,2026-06-23T17:25:00Z,2026-06-23T17:26:30.602547Z,2026-06-23T17:26:30.602547Z,2026-06-23T17:26:30Z,2026-06-23T17:26:30Z,2026-06-23T17:26:30Z,2026-06-23T17:26:30Z,2026-06-23T17:26:31Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:20:00Z,2026-06-23T17:20:00Z,2026-06-23T17:21:53.128720Z,2026-06-23T17:21:53.128720Z,2026-06-23T17:21:53Z,2026-06-23T17:21:53Z,2026-06-23T17:21:53Z,2026-06-23T17:21:53Z,2026-06-23T17:21:54Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:95e17f27e6647e91,2026-06-23T17:20:00Z,2026-06-23T17:20:48.063846Z,2026-06-23T17:20:48.063846Z,2026-06-23T17:20:48Z,2026-06-23T17:20:48Z,2026-06-23T17:20:48Z,2026-06-23T17:20:48Z,2026-06-23T17:20:49Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:15:00Z,2026-06-23T17:15:00Z,2026-06-23T17:17:10.416201Z,2026-06-23T17:17:10.416201Z,2026-06-23T17:17:10Z,2026-06-23T17:17:10Z,2026-06-23T17:17:10Z,2026-06-23T17:17:10Z,2026-06-23T17:17:11Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:0c966cf44607b401,2026-06-23T17:15:00Z,2026-06-23T17:15:46.348695Z,2026-06-23T17:15:46.348695Z,2026-06-23T17:15:46Z,2026-06-23T17:15:46Z,2026-06-23T17:15:46Z,2026-06-23T17:15:46Z,2026-06-23T17:15:47Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:10:00Z,2026-06-23T17:10:00Z,2026-06-23T17:12:09.264496Z,2026-06-23T17:12:09.264496Z,2026-06-23T17:12:09Z,2026-06-23T17:12:09Z,2026-06-23T17:12:09Z,2026-06-23T17:12:09Z,2026-06-23T17:12:10Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:12a16f8868fec6f2,2026-06-23T17:10:00Z,2026-06-23T17:10:44.120994Z,2026-06-23T17:10:44.120994Z,2026-06-23T17:10:44Z,2026-06-23T17:10:44Z,2026-06-23T17:10:44Z,2026-06-23T17:10:44Z,2026-06-23T17:10:45Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:05:00Z,2026-06-23T17:05:00Z,2026-06-23T17:07:05.992939Z,2026-06-23T17:07:05.992939Z,2026-06-23T17:07:05Z,2026-06-23T17:07:05Z,2026-06-23T17:07:05Z,2026-06-23T17:07:05Z,2026-06-23T17:07:06Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:59c35071fe5f2cb2,2026-06-23T17:05:00Z,2026-06-23T17:05:57.770862Z,2026-06-23T17:05:57.770862Z,2026-06-23T17:05:57Z,2026-06-23T17:05:57Z,2026-06-23T17:05:57Z,2026-06-23T17:05:57Z,2026-06-23T17:05:58Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T17:00:00Z,2026-06-23T17:00:00Z,2026-06-23T17:03:19.420155Z,2026-06-23T17:03:19.420155Z,2026-06-23T17:03:19Z,2026-06-23T17:03:19Z,2026-06-23T17:03:19Z,2026-06-23T17:03:19Z,2026-06-23T17:03:20Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:29646dcb31840c32,2026-06-23T17:00:00Z,2026-06-23T17:02:11.781889Z,2026-06-23T17:02:11.781889Z,2026-06-23T17:02:11Z,2026-06-23T17:02:11Z,2026-06-23T17:02:11Z,2026-06-23T17:02:11Z,2026-06-23T17:02:12Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:1ec1cfc920ff759c,2026-06-23T17:00:00Z,2026-06-23T17:00:44.911217Z,2026-06-23T17:00:44.911217Z,2026-06-23T17:00:44Z,2026-06-23T17:00:44Z,2026-06-23T17:00:44Z,2026-06-23T17:00:44Z,2026-06-23T17:00:45Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T16:55:00Z,2026-06-23T16:55:00Z,2026-06-23T16:57:07.441674Z,2026-06-23T16:57:07.441674Z,2026-06-23T16:57:07Z,2026-06-23T16:57:07Z,2026-06-23T16:57:07Z,2026-06-23T16:57:07Z,2026-06-23T16:57:08Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:c733a1510cee7ff5,2026-06-23T16:55:00Z,2026-06-23T16:56:00.596332Z,2026-06-23T16:56:00.596332Z,2026-06-23T16:56:00Z,2026-06-23T16:56:00Z,2026-06-23T16:56:00Z,2026-06-23T16:56:00Z,2026-06-23T16:56:01Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T16:50:00Z,2026-06-23T16:50:00Z,2026-06-23T16:52:23.055598Z,2026-06-23T16:52:23.055598Z,2026-06-23T16:52:23Z,2026-06-23T16:52:23Z,2026-06-23T16:52:23Z,2026-06-23T16:52:23Z,2026-06-23T16:52:24Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:78445b9173027b49,2026-06-23T16:50:00Z,2026-06-23T16:50:59.202779Z,2026-06-23T16:50:59.202779Z,2026-06-23T16:50:59Z,2026-06-23T16:50:59Z,2026-06-23T16:50:59Z,2026-06-23T16:50:59Z,2026-06-23T16:51:00Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T16:45:00Z,2026-06-23T16:45:00Z,2026-06-23T16:47:19.374001Z,2026-06-23T16:47:19.374001Z,2026-06-23T16:47:19Z,2026-06-23T16:47:19Z,2026-06-23T16:47:19Z,2026-06-23T16:47:19Z,2026-06-23T16:47:20Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:provider:00774f597ecad848,2026-06-23T16:45:00Z,2026-06-23T16:46:13.487497Z,2026-06-23T16:46:13.487497Z,2026-06-23T16:46:13Z,2026-06-23T16:46:13Z,2026-06-23T16:46:13Z,2026-06-23T16:46:13Z,2026-06-23T16:46:14Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_ticks_intraday,receipt:market_ticks_intraday:2026-06-23T16:40:00Z,2026-06-23T16:40:00Z,2026-06-23T16:42:35.366732Z,2026-06-23T16:42:35.366732Z,2026-06-23T16:42:35Z,2026-06-23T16:42:35Z,2026-06-23T16:42:35Z,2026-06-23T16:42:35Z,2026-06-23T16:42:36Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:2026-06-24T00:45:00Z,2026-06-23T19:59:59Z,2026-06-24T00:47:31Z,2026-06-24T00:47:31Z,2026-06-24T00:47:31Z,2026-06-24T00:47:31Z,2026-06-24T00:47:31Z,2026-06-24T00:47:31Z,2026-06-24T00:47:32Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:provider:9b6d84fa750c0634,2026-06-23T19:55:00Z,2026-06-24T00:46:26.103626Z,2026-06-24T00:46:26.103626Z,2026-06-24T00:46:26Z,2026-06-24T00:46:26Z,2026-06-24T00:46:26Z,2026-06-24T00:46:26Z,2026-06-24T00:46:27Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:2026-06-24T00:40:00Z,2026-06-23T19:59:59Z,2026-06-24T00:42:50.122551Z,2026-06-24T00:42:50.122551Z,2026-06-24T00:42:50Z,2026-06-24T00:42:50Z,2026-06-24T00:42:50Z,2026-06-24T00:42:50Z,2026-06-24T00:42:51Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:provider:f357d33d63a87458,2026-06-23T19:55:00Z,2026-06-24T00:41:27.324167Z,2026-06-24T00:41:27.324167Z,2026-06-24T00:41:27Z,2026-06-24T00:41:27Z,2026-06-24T00:41:27Z,2026-06-24T00:41:27Z,2026-06-24T00:41:28Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:2026-06-24T00:35:00Z,2026-06-23T19:59:59Z,2026-06-24T00:37:50.464177Z,2026-06-24T00:37:50.464177Z,2026-06-24T00:37:50Z,2026-06-24T00:37:50Z,2026-06-24T00:37:50Z,2026-06-24T00:37:50Z,2026-06-24T00:37:51Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:provider:5b0e56a0081a5215,2026-06-23T19:55:00Z,2026-06-24T00:36:24.483621Z,2026-06-24T00:36:24.483621Z,2026-06-24T00:36:24Z,2026-06-24T00:36:24Z,2026-06-24T00:36:24Z,2026-06-24T00:36:24Z,2026-06-24T00:36:25Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:2026-06-24T00:30:00Z,2026-06-23T19:59:59Z,2026-06-24T00:32:47.212307Z,2026-06-24T00:32:47.212307Z,2026-06-24T00:32:47Z,2026-06-24T00:32:47Z,2026-06-24T00:32:47Z,2026-06-24T00:32:47Z,2026-06-24T00:32:48Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:provider:026c0f93e4133b46,2026-06-23T19:55:00Z,2026-06-24T00:31:09.596410Z,2026-06-24T00:31:09.596410Z,2026-06-24T00:31:09Z,2026-06-24T00:31:09Z,2026-06-24T00:31:09Z,2026-06-24T00:31:09Z,2026-06-24T00:31:10Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:2026-06-24T00:25:00Z,2026-06-23T19:59:59Z,2026-06-24T00:27:29.394640Z,2026-06-24T00:27:29.394640Z,2026-06-24T00:27:29Z,2026-06-24T00:27:29Z,2026-06-24T00:27:29Z,2026-06-24T00:27:29Z,2026-06-24T00:27:30Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:provider:cb9fb6637e3aeceb,2026-06-23T19:55:00Z,2026-06-24T00:26:23.561291Z,2026-06-24T00:26:23.561291Z,2026-06-24T00:26:23Z,2026-06-24T00:26:23Z,2026-06-24T00:26:23Z,2026-06-24T00:26:23Z,2026-06-24T00:26:24Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:2026-06-24T00:20:00Z,2026-06-23T19:59:59Z,2026-06-24T00:22:47.505152Z,2026-06-24T00:22:47.505152Z,2026-06-24T00:22:47Z,2026-06-24T00:22:47Z,2026-06-24T00:22:47Z,2026-06-24T00:22:47Z,2026-06-24T00:22:48Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
market_bars_5m,receipt:market_bars_5m:provider:683013c6eac8bfff,2026-06-23T19:55:00Z,2026-06-24T00:21:27.571152Z,2026-06-24T00:21:27.571152Z,2026-06-24T00:21:27Z,2026-06-24T00:21:27Z,2026-06-24T00:21:27Z,2026-06-24T00:21:27Z,2026-06-24T00:21:28Z,DIAGNOSTIC_SOURCE_EVIDENCE_ONLY,AUDITED_DIAGNOSTIC_ONLY
