task_id,raw_path,raw_sha256,raw_bytes,secret_scan_status,classification,strict_gate_opened
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091241709492Z/metadata.json,cc571974a6455866615d2466c22f57c1208079cf63ad88c7d50b4aa3fa2305a7,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091241709492Z/response.bin,467ac6f644b73d7e5d86efde0c14e8c2f9b517fbe52212da470d1da375988f20,156268,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091242628399Z/metadata.json,47de424b125d994bbf463fc0bdeffb19a290684dbed2ef3167b19aa63bd8d6a2,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091242628399Z/response.bin,bed0008f63e41edeac005af504d6e2a8615e02ee9fd5195fe98fa1ab1f29739c,148048,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091243493246Z/metadata.json,9f636babb5514a13665a6fc0f429bf07ced652dbbb90d78ca73c1d78c10cf1ca,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091243493246Z/response.bin,f032645112b0b5634d035bf00042f07a5bdc5f8916f0f3ebe3d3dbade9d69115,160819,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091244337962Z/metadata.json,ed0e6f245261503806c5757a509a0fa422d66b65a5330048ee08d2b03cff9d63,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091244337962Z/response.bin,eae8ce93e5522a0b386109093ce4284146a8483dd07287164a2afcd1e12ad4b7,166967,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091245195569Z/metadata.json,ca41ee2acabace2e880e27c43c82bc1ceb4543e9f03f03d7eb8f1db29301b4b8,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091245195569Z/response.bin,d170c0e610936a9b5c39e36ddbf7a5581196134af5486b018ecca9fed8e92156,161367,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091246059735Z/metadata.json,f1fded03cdc6ae6d83dd48413b4fdfb050df35b79d3e8ac67e55dfb41a58c7a4,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091246059735Z/response.bin,ac232c08a4e137506389a7563a63f9bc48c30dbdbb3ebd21319d559988cc1cc5,143493,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091246946630Z/metadata.json,a2cabe98581954a312d7448294f094704c3a576f6eb6d3f39d431e5b48fac4b5,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091246946630Z/response.bin,a84a7f16ac37b21acdbef3d506586564b562e0d850018180810574c2effc7dbb,152897,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091247804971Z/metadata.json,f9c2d5e9bd5777f7ac692e3fb615f208ac3ccf6647d802616bbeadc6fb77dee8,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091247804971Z/response.bin,d15995838cd84fe144828fe8f72897aae579adf0a5531595c21191a530a81c97,169587,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091248678711Z/metadata.json,da3f7b08cfe3ad40ac4853244c13e007c7e24c3d237dc3155262f25b7d476be7,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091248678711Z/response.bin,08f91b778d689caea95f902a2e03b28e151397bd4d398b8bb0c2524338d8d079,172185,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091249571151Z/metadata.json,92dbffdd8ded754c3215da6169e625abc3411c17146e12edccda3952762b3a09,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091249571151Z/response.bin,657976a93bc73d5f0cd316c6184620d9f9fbdca806e371a84b7a4cea6f41a97d,158917,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091250434226Z/metadata.json,20efb94901b62fa02373c586eafe5cb7fea5d429829c4681d988223ec49ca247,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091250434226Z/response.bin,263c4166c6fa45439c870c81551953b278f1bfb495026d2f17a9d6aaac5b303f,169519,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091251295892Z/metadata.json,d244b0be07e7ee21173495a565e00c3bd96a336fbc25ec644872925fb9a571e9,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091251295892Z/response.bin,028d738b10f0df1b26dde7f2c3e822dd35d240a2cf24010d88916c1f08c74689,148954,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091252158715Z/metadata.json,bc644ccacdf15406637baf5d25140e1b5a3e5f11a51d9bd1a1299da2adc9eb55,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091252158715Z/response.bin,55babcd65ffde0e416df21c5816f01ac2dddb0d431260d0f3921c838b5b2a708,170714,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091252989668Z/metadata.json,7be8db1a70fc387d39fc7aa3dcb37aaf0b0b1fa64443adf28ceba6279235bf75,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091252989668Z/response.bin,4928229674bd43524198dc7244c56a59493fc1bcfe8f9fdf469ac7e9134ac703,145542,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091253888079Z/metadata.json,6ed65025d97412d52971773e4d66154b5b90aab4d2097bec1fd0a7c2af8cfc63,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091253888079Z/response.bin,a619d849861ee1679283abba808eea41ecfaf8f97153b2b47a4f46500bbe34d8,164231,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091254735638Z/metadata.json,4022597916ca3069f039eacc3d8c4537bff4c5347032134e6f9204425b1a02a1,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091254735638Z/response.bin,42399b96926b1712526bf7fd1e5f6f8abeec1543de624c42916e432867a44b02,147084,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091255583264Z/metadata.json,3340430f220a3e2b5621d36f5b2c0b1f30d209c0d06cc20b17e7350fbf248955,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091255583264Z/response.bin,7e98f57d76e0a52fffc5b67747611730a6916db4195a99a8e1376398e6d98741,140458,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091256487661Z/metadata.json,30e7634758ee4697b2f821847deeb3463381c4029f2bed870b9a50d4208fe296,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091256487661Z/response.bin,500425109bff9440241210c6e9225967eb84b179d0d7e726808fe8103a05c090,164663,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091257367484Z/metadata.json,ce8ff8cdbbf596624bdf876ce3a8cb806bb69e9bdaaedfb5394cc984b3699bd1,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091257367484Z/response.bin,ee5e366c9e86119a1138f387dfd4e0026b030d8461483e228413114d415e543f,148868,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091258237087Z/metadata.json,fb3be4752845788e5ba435b6ac9f1efd0dcede17365a2c16845b33f41adbd497,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091258237087Z/response.bin,584e2727e09bfd4a3ee2f1ca1bf4b155ae0ed8d280111e580ee5ec23f3f6f589,170237,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091259162129Z/metadata.json,8e15bf495bb388cbfebbd38650c2f116a3ae21e02f0e2da4023f38f647c5c58f,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091259162129Z/response.bin,f23e2324b1b7fd0b723cb5bbd048290e05f857f7c9ac88c858ae73772b9d31ef,157829,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091300118179Z/metadata.json,a8cdaf44ccfcda197810d266fb8acf07c971cdf5c0ad074e67dedc156bb82b43,1497,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091300118179Z/response.bin,0cbce35b197c43a3b33391a2f31756abdcd59d867be510bc033756ca59347782,163600,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091301015985Z/metadata.json,17039f4a1a33ddabb87d56e1338e19ed77a2b75b2e993a29c3a7fd0d1f61cd43,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091301015985Z/response.bin,7560fc70947efe37fcbd9d29ba73d1a6451d9e23cee6ba941d03a1dfe83d1928,155971,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091301970681Z/metadata.json,dfe13b3b55a4cab6eeb627538cee046aa74f81dafa117161160e4bb0a4cce3ab,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091301970681Z/response.bin,1405536bebd93d1f6075a60eb1badb97f56b76ab3fd0c2a883c9c30b45459d3c,165412,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091302931446Z/metadata.json,6e315dd8df5f61892a09137da4f3fb38fcbccb3ddcfe463f51cd12f22746d898,1497,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091302931446Z/response.bin,68046c147122e052896903e04fcc1fc691db2fc5021119881935c027683a0443,155650,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091303988899Z/metadata.json,af26fdb2aa3c002dd31d8df9eb1a119f02cc55f070ebb14121327e691b7f1435,1499,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091303988899Z/response.bin,98baba495ad3efb33e8bfe2cfcce2378a768994586aca87fbb12fd3b0888685f,157942,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091304888208Z/metadata.json,963145d83cbfbb468e987df36e481620446296a5383160397ae6c21b1bb35ffe,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091304888208Z/response.bin,004d91a1e1c42c3086e7a3f6ecd6ef2e1ed01b1ae38b42bfb3f328d353fb389c,165537,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091305777385Z/metadata.json,c87ae666fc614287a8db38355936a2727026b06f85bcb8588e090ac20a42b67c,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091305777385Z/response.bin,d85ff3e1b4ba29b70f88c41de4be130ad033a9fa68498f36c7c8abd152184d3a,163956,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091306676398Z/metadata.json,366f7d0f3cee51487e35e6683b10a9a8546f3e9a2b905cbc976713e677567a7b,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091306676398Z/response.bin,56515bb0ad72e0ae6d28bfe8292caabaa0f2d8b366cd7d6e1e4320108e57bff6,149173,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091307604514Z/metadata.json,abafdb61a865210f328e7c24d8733c237202cc86958e004c09d556cd4cfd3380,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091307604514Z/response.bin,e01e66201134a31e3ef28796c31125f36b2a1708eb199229771bc9f190ba3f61,161447,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091308584444Z/metadata.json,b3ff95d1b8f8d0f92493e304628321ae1f9f35bc8a55cbd201adef81888fed15,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091308584444Z/response.bin,ec143aaa2be849d85d33497e5cb7b798ee1cd5fa959ceb0393057f15b16fe960,164981,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091309422385Z/metadata.json,3e7866136159f878426e050b8a2c02a9649206b418ddcc979f1d50212063d7d9,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091309422385Z/response.bin,89301b529953e207a9b83014fa0920dff6fae59859684b03289cd3e2558b4f10,160674,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091310268181Z/metadata.json,dbabde3202158b18eb9add478a6f924290e7d7d0df87dcb7915419a701faa4ee,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091310268181Z/response.bin,45f577cee818f94ab45a8476c97096dbc3e30f3393d52d38e3f0e1bedf92696b,154591,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091311128971Z/metadata.json,fb7583d7fa64d9d2789fe12823d8f652c410f85068b8da57d114b025c6bacdd1,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091311128971Z/response.bin,607b4c48de34347dccf82b0b8ac5095b8922e791d7580cc94b9742392121d580,160706,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091312011402Z/metadata.json,57e91601ae3329690a9227fb15e2e5c1dc865012d433eb37997675896556f738,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091312011402Z/response.bin,cf297aa1d656cac3bad78693ed2384edb0f383587fe8be7588f1732434bf9613,158771,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091312900229Z/metadata.json,c5e258992dd9b32ec43a6c0de11dde2be8b9bdbb7fe2eebdfcc6dbd59e65f3a7,1498,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
TASK-4125,data/raw/task_4125_l0_stage_5_full_2016_to_present_backfill_continuation/public_context_news_backfill/provider=public_context_news_feeds/source=federal_register_documents/capability=backfill_api/captured_at=20260629T091312900229Z/response.bin,a1e168f28f8fb2790f80a30abe8347db3f903ae6d2e8d8b8cb94c3760e29fc83,155447,PASS,RAW_BACKFILL_RESPONSE_OR_AUDIT_ARTIFACT,0
