created_at,decision_id,decision_status,symbol,side,quantity,limit_price,reason_code,reason_detail,entry_allowed,data_fresh,selected_for_portfolio,score,source_snapshot_id,source_price_ts,source_type,regime_state,intraday_state,runtime_state_capture_status,state_source_snapshot_id
2026-06-02T14:56:31.377109Z,decision-cde8201efc484e5b,NO_TRADE,AMD,NONE,0,508.31,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:56:21.107932Z:AMD,2026-06-02T14:55:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:55:29.613909Z,decision-641942f618f047ad,NO_TRADE,AMD,NONE,0,507.5654,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:55:19.129552Z:AMD,2026-06-02T14:50:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:51:10.803579Z,decision-3fc38baf84804e88,NO_TRADE,AMD,NONE,0,507.5654,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:51:00.463233Z:AMD,2026-06-02T14:50:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:50:11.281420Z,decision-15128a6b035c4d59,NO_TRADE,AMD,NONE,0,507.26,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:50:00.488348Z:AMD,2026-06-02T14:50:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:45:52.163455Z,decision-97457c0dfbb04b0a,NO_TRADE,AMD,NONE,0,508.81,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:45:40.880903Z:AMD,2026-06-02T14:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:44:53.479590Z,decision-455a02703c424c83,NO_TRADE,AMD,NONE,0,508.81,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:44:42.449092Z:AMD,2026-06-02T14:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:40:33.059681Z,decision-b01e229e8c004455,NO_TRADE,AMD,NONE,0,508.81,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:40:22.574881Z:AMD,2026-06-02T14:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:39:35.497070Z,decision-fa2b3eebcdfe4681,NO_TRADE,AMD,NONE,0,508.81,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:39:25.034214Z:AMD,2026-06-02T14:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:35:12.943440Z,decision-6460fac244f74edd,NO_TRADE,AMD,NONE,0,507.53,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:35:02.624907Z:AMD,2026-06-02T14:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:34:16.583159Z,decision-3e42cbe0ae4448e0,NO_TRADE,AMD,NONE,0,507.85,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:34:05.772882Z:AMD,2026-06-02T14:30:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:29:54.595582Z,decision-c6757158d94c4a4c,NO_TRADE,AMD,NONE,0,506.6833,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:29:44.249538Z:AMD,2026-06-02T14:20:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:28:58.825701Z,decision-a09ec933215b457a,NO_TRADE,AMD,NONE,0,506.6833,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:28:48.381863Z:AMD,2026-06-02T14:20:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:24:36.291881Z,decision-4bf9eff5bbbd417f,NO_TRADE,AMD,NONE,0,506.6833,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:24:26.083201Z:AMD,2026-06-02T14:20:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:23:41.000050Z,decision-07be07e9990c438b,NO_TRADE,AMD,NONE,0,506.775,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:23:30.316611Z:AMD,2026-06-02T14:20:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:19:17.798643Z,decision-d51c35b5c5584137,NO_TRADE,AMD,NONE,0,508.745,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:19:07.767716Z:AMD,2026-06-02T14:15:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:18:22.671848Z,decision-97d7a44d31614529,NO_TRADE,AMD,NONE,0,513.31,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:18:11.236265Z:AMD,2026-06-02T14:10:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:13:59.693243Z,decision-e530d0e65e7b4681,NO_TRADE,AMD,NONE,0,513.31,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:13:49.497531Z:AMD,2026-06-02T14:10:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:13:04.170448Z,decision-525bbb99ce1545d3,NO_TRADE,AMD,NONE,0,514.3,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:12:53.548494Z:AMD,2026-06-02T14:10:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:08:41.635400Z,decision-c7144e4668564a97,NO_TRADE,AMD,NONE,0,514.05,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:08:31.477239Z:AMD,2026-06-02T14:05:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:07:46.553448Z,decision-77cc2c47abe344f0,NO_TRADE,AMD,NONE,0,517.9799,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:07:35.716254Z:AMD,2026-06-02T13:55:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:03:23.585779Z,decision-ac8f979226274825,NO_TRADE,AMD,NONE,0,517.9799,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:03:13.119758Z:AMD,2026-06-02T13:55:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T14:02:28.012228Z,decision-4c67cb029109476d,NO_TRADE,AMD,NONE,0,517.9799,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T14:02:17.263193Z:AMD,2026-06-02T13:55:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:58:04.620940Z,decision-914317cc6ed74704,NO_TRADE,AMD,NONE,0,517.9799,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:57:54.155511Z:AMD,2026-06-02T13:55:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:57:07.805862Z,decision-7f9f6c392c9f41e9,NO_TRADE,AMD,NONE,0,514.1567,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:56:57.250622Z:AMD,2026-06-02T13:55:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:52:45.927539Z,decision-5559ecb0d4ac4cf1,NO_TRADE,AMD,NONE,0,513.26,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:52:35.659919Z:AMD,2026-06-02T13:50:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:51:42.092398Z,decision-adce0a9fd3b54dd4,NO_TRADE,AMD,NONE,0,513.26,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:51:20.604848Z:AMD,2026-06-02T13:50:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:47:26.759759Z,decision-98fadd388be74815,NO_TRADE,AMD,NONE,0,509.785,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:47:16.283184Z:AMD,2026-06-02T13:45:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:46:10.265870Z,decision-4bc1f6f76bc841a4,NO_TRADE,AMD,NONE,0,506.89,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:45:59.821356Z:AMD,2026-06-02T13:45:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:42:04.550391Z,decision-efaf6fcf26fd46ac,NO_TRADE,AMD,NONE,0,507.55,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:41:54.083045Z:AMD,2026-06-02T13:40:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:40:52.170368Z,decision-f231522436fa4cfe,NO_TRADE,AMD,NONE,0,508.315,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:40:41.239728Z:AMD,2026-06-02T13:40:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:36:44.441372Z,decision-ae441b2bf9b84e94,NO_TRADE,AMD,NONE,0,510.68,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:36:33.981242Z:AMD,2026-06-02T13:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T13:35:31.766993Z,decision-1783bceb818f428c,NO_TRADE,NVDA,NONE,0,226.05,NOT_SELECTED_FOR_PORTFOLIO,NOT_SELECTED_BY_PORTFOLIO,0,1,0,0.4375,2026-06-02T13:35:20.341672Z:NVDA,2026-06-02T13:35:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:NVDA:2026-05-08 04:00:00+00:00
2026-06-02T13:04:13.076058Z,decision-27389bf76cae4dff,NO_TRADE,AMD,NONE,0,505.16,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T13:04:00.851670Z:AMD,2026-06-02T13:00:00Z,KIS_CURRENT_PRICE_APPENDED,constructive_risk_on|persistent_theme_leader,intraday_breakout_acceptance,CAPTURED,Task567:AMD:2026-05-06 04:00:00+00:00
2026-06-02T12:52:58.169002Z,decision-3485738c0b4d415e,NO_TRADE,AMD,NONE,0,505.49,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5,2026-06-02T12:52:49.681556Z:AMD,2026-06-02T12:50:00Z,KIS_CURRENT_PRICE_APPENDED,NOT_CAPTURED_IN_RUNTIME_DB,NOT_CAPTURED_IN_RUNTIME_DB,NOT_CAPTURED_IN_RUNTIME_DB,2026-06-02T12:52:49.681556Z:AMD
2026-06-02T12:49:40.016974Z,decision-2b599dc07d494387,NO_TRADE,GOOGL,NONE,0,365.4,NOT_SELECTED_FOR_PORTFOLIO,NOT_SELECTED_BY_PORTFOLIO,0,1,0,0.325,2026-06-02T12:49:18.662770Z:GOOGL,2026-06-02T12:45:00Z,KIS_CURRENT_PRICE_APPENDED,NOT_CAPTURED_IN_RUNTIME_DB,NOT_CAPTURED_IN_RUNTIME_DB,NOT_CAPTURED_IN_RUNTIME_DB,2026-06-02T12:49:18.662770Z:GOOGL
2026-06-02T12:39:44.441851Z,decision-1f290629649f4cd4,NO_TRADE,MSFT,NONE,0,463.88,STRATEGY_FILTER_NOT_MET,NO_ENTRY,0,1,1,0.5636363636363636,2026-06-01T19:46:08.937044Z:MSFT,2026-06-01T19:35:00Z,KIS_CURRENT_PRICE_APPENDED,NOT_CAPTURED_IN_RUNTIME_DB,NOT_CAPTURED_IN_RUNTIME_DB,NOT_CAPTURED_IN_RUNTIME_DB,2026-06-01T19:46:08.937044Z:MSFT
