path,action,result,target_path,size_bytes,note
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/BTC.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,234376,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/BTC_bot.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,2538614,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/Datos históricos del Dow Jones.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,1971,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/DowJones.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,317640,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/EUStoxx50.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,252891,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/FedFundsEffRate.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,13562,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/GBP_USD.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,235397,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/IBEX35.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,291711,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/IIAA_sentiment.xls,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,1108992,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/Nasdaq.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,286116,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/S&P500.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,255332,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/S&P500Futures.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,287510,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/USD_EUR.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,242103,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/USTech100.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,286668,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/VIX_FRED.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,21971,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/VSTOXX.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,171334,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/commodity-prices.csv,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,8100120,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/data/worldPIBdata.xls,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,312320,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_1.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,49696,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_10.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,50845,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_11.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42087,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_12.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,48109,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_13.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,49446,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_14.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,48216,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_15.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,48766,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_16.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,48027,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_17.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,73480,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_18.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,70965,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_19.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,87474,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_2.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,48490,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_20.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,86140,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_21.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,80573,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_22.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,84508,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_23.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,83248,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_3.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,50361,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_4.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,54576,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_5.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,47642,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_6.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,48145,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_7.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,55710,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_8.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,46946,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/BTC_gauss_multiexog_-50d-20100104-2024729/iteracion_9.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,47658,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/S&P500_gauss_multiexog_-50d-20100104-2024729/iteracion_1.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41073,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/S&P500_gauss_multiexog_-50d-20100104-2024729/iteracion_2.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40363,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/S&P500_gauss_multiexog_-50d-20100104-2024729/iteracion_3.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40467,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_1.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40660,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_10.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40412,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_11.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39771,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_12.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40606,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_13.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,45396,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_14.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41008,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_15.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39904,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_16.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41516,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_18.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42378,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_19.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40544,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_2.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39527,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_20.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41011,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_21.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40463,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_22.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41221,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_23.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42979,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_24.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40061,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_25.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42174,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_26.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41388,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_27.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,43980,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_28.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,45698,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_29.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40019,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_3.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40670,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_30.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42836,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_31.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40390,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_32.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39469,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_33.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41617,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_34.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40210,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_35.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39599,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_36.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,43952,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_37.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39734,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_38.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,38936,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_39.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41567,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_4.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39212,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_40.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40003,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_41.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40334,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_42.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41359,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_45.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41501,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_46.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39516,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_47.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42364,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_48.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40028,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_49.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,45256,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_5.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40149,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_50.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,38855,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_51.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40454,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_52.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,41137,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_53.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39680,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_54.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,40990,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_56.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42296,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_57.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,39682,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_59.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,42109,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
참고 Context/3. Github Source/QuantTraderDL-main/QuantTraderDL-main/plots/gauss_multiexog_syp500_-100d-20100104-2024729-lessFilters/iteracion_6.png,SOURCE_MISSING_RECHECK,MISSING_SOURCE_AT_EXECUTION,,43845,"A005 listed this external reference path, but it is not present in the current workspace; no delete or move was performed."
