path,top_dir,suffix,size_bytes,class,recommendation,delete_risk,reason
docs/reports/task_342_conditional_edge_integration/task_342_rolling_oos.csv,docs,.csv,6623,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_go_live_gates.csv,docs,.csv,602,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_kill_criteria.csv,docs,.csv,882,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_overlay_translation_options.csv,docs,.csv,750,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_phase_roadmap.csv,docs,.csv,2262,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_pro_quant_development_roadmap.md,docs,.md,6409,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_research_track_priorities.csv,docs,.csv,1109,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_shadow_monitoring_spec.csv,docs,.csv,881,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_343_pro_quant_development_roadmap/task_343_targeted_backfill_scope.csv,docs,.csv,855,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_344_intraday_evidence_expansion_audit/task_344_anchored_oos_reason_breakdown.csv,docs,.csv,157,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_344_intraday_evidence_expansion_audit/task_344_anchored_oos_uncovered_symbols.csv,docs,.csv,134,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_344_intraday_evidence_expansion_audit/task_344_evidence_expansion_decision.csv,docs,.csv,413,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_344_intraday_evidence_expansion_audit/task_344_intraday_evidence_expansion_audit.md,docs,.md,1258,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_344_intraday_evidence_expansion_audit/task_344_targeted_backfill_attempt_summary.csv,docs,.csv,133,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_breakout_timestamp_diagnostics.csv,docs,.csv,382218,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_coverage_failure_taxonomy.csv,docs,.csv,387,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_coverage_recovery_summary.csv,docs,.csv,670,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_final_decision.csv,docs,.csv,261,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_intraday_coverage_alignment.md,docs,.md,3012,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_recoverable_trade_candidates.csv,docs,.csv,423910,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_345_intraday_coverage_alignment/task_345_window_alignment_comparison.csv,docs,.csv,2175,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_346_coverage_corrected_revalidation/task_346_edge_reclassification.csv,docs,.csv,69,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_346_coverage_corrected_revalidation/task_346_failure_attribution.csv,docs,.csv,719,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_346_coverage_corrected_revalidation/task_346_final_decision.csv,docs,.csv,283,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_346_coverage_corrected_revalidation/task_346_revalidation_comparison.csv,docs,.csv,1866,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_346_coverage_corrected_revalidation/task_346_revalidation_report.md,docs,.md,3583,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_346_coverage_corrected_revalidation/task_346_subset_consistency.csv,docs,.csv,510,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_execution_stress.csv,docs,.csv,35264,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_final_decision.csv,docs,.csv,447,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_oos_comparison.csv,docs,.csv,20140,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_portfolio_comparison.csv,docs,.csv,36183,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_rolling_oos_validation.csv,docs,.csv,55978,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_sector_exposure.csv,docs,.csv,63665,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_slot_utilization.csv,docs,.csv,23459,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_347_priority_overlay_translation/task_347_translation_report.md,docs,.md,1045,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_execution_quality_diagnostics.csv,docs,.csv,15316,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_execution_quality_features.csv,docs,.csv,324906,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_final_decision.csv,docs,.csv,339,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_good_vs_bad_breakout_diagnostics.csv,docs,.csv,14359,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_shadow_monitoring_spec.csv,docs,.csv,1424,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_sleeve_capacity_concentration.csv,docs,.csv,551,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_tactical_breakout_sleeve.md,docs,.md,1148,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_348_tactical_breakout_sleeve/task_348_tactical_sleeve_performance.csv,docs,.csv,1742,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_cross_regime_persistence.md,docs,.md,1440,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_failure_anatomy_breakdown.csv,docs,.csv,425,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_failure_microstructure_patterns.csv,docs,.csv,259,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_failure_timing_analysis.csv,docs,.csv,356,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_final_decision.csv,docs,.csv,264,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_market_phase_dependency.csv,docs,.csv,341,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_persistence_scorecard.csv,docs,.csv,176,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_regime_edge_decay.csv,docs,.csv,495,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_regime_persistence_matrix.csv,docs,.csv,2636,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_regime_transition_analysis.csv,docs,.csv,733,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_sector_beta_dependency.csv,docs,.csv,169,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_shadow_readiness.csv,docs,.csv,222,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_tactical_sleeve_viability.csv,docs,.csv,227,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_349_cross_regime_persistence/task_349_theme_concentration.csv,docs,.csv,325,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_adaptive_suppression_effect.csv,docs,.csv,482,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_alpha_family_viability.csv,docs,.csv,2902,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_alpha_family_viability.md,docs,.md,3370,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_alpha_identity_classification.csv,docs,.csv,641,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_breakout_family_decay_analysis.csv,docs,.csv,1533,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_cross_environment_persistence.csv,docs,.csv,433,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_failure_contribution_ranking.csv,docs,.csv,556,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_final_decision.csv,docs,.csv,294,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_large_loss_clusters.csv,docs,.csv,18370,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_loss_engine_decomposition.csv,docs,.csv,541,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_monetization_interpretation.csv,docs,.csv,425,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_350_alpha_family_viability/task_350_static_vs_dynamic_filtering.csv,docs,.csv,521,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_artifact_vs_structure.csv,docs,.csv,122,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_continuation_regime_extraction.csv,docs,.csv,203,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_continuation_regime_persistence.md,docs,.md,815,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_convex_regime_candidates.csv,docs,.csv,5280,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_final_decision.csv,docs,.csv,129,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_offensive_alpha_viability.csv,docs,.csv,149,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_positive_tail_persistence.csv,docs,.csv,109,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_regime_persistence_audit.csv,docs,.csv,131,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_rolling_regime_validation.csv,docs,.csv,91,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_tactical_convexity_profile.csv,docs,.csv,103,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_351_continuation_regime_persistence/task_351_time_decay_analysis.csv,docs,.csv,78,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_artifact_adjusted_regime_scores.csv,docs,.csv,6207,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_continuation_regime_reframing.md,docs,.md,6135,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_final_decision.csv,docs,.csv,395,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_positive_vs_convex_vs_structural.csv,docs,.csv,4692,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_relative_regime_ranking.csv,docs,.csv,11954,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_rolling_regime_recheck.csv,docs,.csv,4593,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_352_continuation_regime_reframing/task_352_top_regime_utility.csv,docs,.csv,859,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_artifact_adjusted_sleeve.csv,docs,.csv,817,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_economic_utility_assessment.csv,docs,.csv,291,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_final_decision.csv,docs,.csv,610,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_offensive_sleeve_oos_validation.csv,docs,.csv,1441,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_regime_basket_comparison.csv,docs,.csv,972,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_regime_continuation_sleeve.md,docs,.md,7258,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_regime_participation_scorecard.csv,docs,.csv,440319,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_regime_sleeve_candidates.csv,docs,.csv,972,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_353_regime_continuation_sleeve/task_353_sizing_template_comparison.csv,docs,.csv,825,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_capital_allocator_comparison.csv,docs,.csv,152346,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_concurrent_signal_competition.csv,docs,.csv,81608,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_execution_realism_stress.csv,docs,.csv,2144,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_final_decision.csv,docs,.csv,525,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_live_decision_reconstruction.csv,docs,.csv,1813915,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_regime_sleeve_deployment.md,docs,.md,17282,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_shadow_pilot_readiness.csv,docs,.csv,353,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_354_regime_sleeve_deployment/task_354_sleeve_overlap_netting.csv,docs,.csv,399,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_355_anchored_oos_failure_uplift/task_355_anchored_oos_cluster_diagnostics.csv,docs,.csv,1645,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_355_anchored_oos_failure_uplift/task_355_anchored_oos_failure_uplift.md,docs,.md,8559,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_355_anchored_oos_failure_uplift/task_355_anchored_oos_loss_decomposition.csv,docs,.csv,1656,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_355_anchored_oos_failure_uplift/task_355_final_decision.csv,docs,.csv,402,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_355_anchored_oos_failure_uplift/task_355_uplift_candidate_comparison.csv,docs,.csv,3605,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_355_anchored_oos_failure_uplift/task_355_uplift_scorecard.csv,docs,.csv,893,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_current_vs_russia_war_comparison.csv,docs,.csv,386,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_event_episode_library.csv,docs,.csv,1745,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_event_shock_regime_audit.md,docs,.md,10001,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_final_decision.csv,docs,.csv,397,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_shock_conditional_deployment.csv,docs,.csv,2907,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_shock_family_comparison.csv,docs,.csv,1939,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_356_event_shock_regime_audit/task_356_shock_regime_similarity.csv,docs,.csv,682,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_allocator_framework_comparison.csv,docs,.csv,2305,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_endogenous_state_gated_allocator.md,docs,.md,7482,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_factor_netting_effect.csv,docs,.csv,461,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_failure_cluster_contribution.csv,docs,.csv,12599,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_final_decision.csv,docs,.csv,438,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_staged_execution_comparison.csv,docs,.csv,454,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_357_endogenous_state_gated_allocator/task_357_state_detector_diagnostics.csv,docs,.csv,773,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_358_state_gated_execution_refinement/task_358_failure_cluster_contribution.csv,docs,.csv,11262,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_358_state_gated_execution_refinement/task_358_final_decision.csv,docs,.csv,430,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_358_state_gated_execution_refinement/task_358_framework_comparison.csv,docs,.csv,2178,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_358_state_gated_execution_refinement/task_358_semis_budget_comparison.csv,docs,.csv,300,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
docs/reports/task_358_state_gated_execution_refinement/task_358_staged_execution_playbook.csv,docs,.csv,387,HISTORICAL_REPORT,KEEP_OR_ARCHIVE_REVIEW,MEDIUM,Historical report evidence; exclude from default read scope.
