task_id,candidate_id,decision_id,symbol,generated_time,rank_score,liquidity_score,diversification_score,cooldown_score,existing_position_penalty,total_control_score,selection_decision,selection_reason,source_status,sector,sector_cap_status,liquidity_source_status,symbol_cooldown_minutes,cooldown_elapsed_minutes,same_symbol_weight_cap,same_sector_weight_cap,original_eligibility,original_skip_reason,original_ordered_flag,original_filled_flag,order_id,fill_id,source_snapshot_id,proximity_fallback_used_flag,explanation
T601-3,decision-70898974b003462f,decision-70898974b003462f,MSFT,2026-05-19T15:52:33.652229Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T15:52:20.939158Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-d357122f06a7487c,decision-d357122f06a7487c,MSFT,2026-05-19T19:16:24.068828Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:16:21.292935Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-082f31c29cec4b0b,decision-082f31c29cec4b0b,MSFT,2026-05-19T19:17:30.817997Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:17:28.216663Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-62fa3a42be0e4019,decision-62fa3a42be0e4019,MSFT,2026-05-19T19:18:37.643684Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:18:35.097481Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-aa1bb47f3c13494d,decision-aa1bb47f3c13494d,MSFT,2026-05-19T19:19:44.131857Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:19:41.517230Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-fd50c6b7b0464f15,decision-fd50c6b7b0464f15,MSFT,2026-05-19T19:20:50.901412Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:20:48.193106Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-3542697dc1594aa5,decision-3542697dc1594aa5,MSFT,2026-05-19T19:21:56.875050Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:21:54.216848Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-35452732f96b40d2,decision-35452732f96b40d2,MSFT,2026-05-19T19:23:02.969497Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:23:00.237253Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-fc5691b30da84b86,decision-fc5691b30da84b86,MSFT,2026-05-19T19:24:08.899644Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:24:06.303018Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-95925f676df342d5,decision-95925f676df342d5,MSFT,2026-05-19T19:25:15.732781Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:25:13.064673Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-50bc066143fa4101,decision-50bc066143fa4101,MSFT,2026-05-19T19:26:22.155691Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:26:19.485670Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-fee3a95c8dd94ceb,decision-fee3a95c8dd94ceb,MSFT,2026-05-19T19:27:28.879029Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:27:26.358625Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-c476084fbfe64abd,decision-c476084fbfe64abd,MSFT,2026-05-19T19:28:35.158715Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:28:32.509924Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-37c480c1ec3f4f0e,decision-37c480c1ec3f4f0e,MSFT,2026-05-19T19:29:41.395682Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:29:38.891764Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-c8796779c7a54cd3,decision-c8796779c7a54cd3,MSFT,2026-05-19T19:30:47.638189Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:30:45.162643Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-1ad0ac63f3834704,decision-1ad0ac63f3834704,MSFT,2026-05-19T19:31:53.906401Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:31:51.375026Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-451b29158c90426e,decision-451b29158c90426e,MSFT,2026-05-19T19:33:00.656112Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:32:58.046929Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-25af457b860142e1,decision-25af457b860142e1,MSFT,2026-05-19T19:34:06.601858Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:34:03.962401Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-c32584ce9e7c4fc7,decision-c32584ce9e7c4fc7,MSFT,2026-05-19T19:35:13.768802Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:35:11.105695Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-29cdad8eb9ea4744,decision-29cdad8eb9ea4744,MSFT,2026-05-19T19:36:20.114462Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:36:17.481725Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-7ffb4f86c0fe4a3a,decision-7ffb4f86c0fe4a3a,MSFT,2026-05-19T19:37:26.655888Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:37:24.067698Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-32b46219e3af4309,decision-32b46219e3af4309,MSFT,2026-05-19T19:38:32.639923Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:38:30.010219Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-f65926f7bda44e0a,decision-f65926f7bda44e0a,MSFT,2026-05-19T19:39:39.032681Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:39:36.401561Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-760380494bcf4c47,decision-760380494bcf4c47,MSFT,2026-05-19T19:40:46.083965Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:40:43.204605Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-f1924cd283da4a7f,decision-f1924cd283da4a7f,MSFT,2026-05-19T19:41:52.057780Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:41:49.368841Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
T601-3,decision-1128d82cde384582,decision-1128d82cde384582,MSFT,2026-05-19T19:42:58.974474Z,0.563636,0.0,1.0,1.0,0.0,0.913636,REJECTED,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL,,SOURCE_BLOCKED_SECTOR_UNAVAILABLE,SOURCE_BLOCKED_NO_LIQUIDITY_FIELD,390,,0.25,0.5,INELIGIBLE_UNKNOWN,STRATEGY_FILTER_NOT_MET NO_ENTRY,0,0,,,2026-05-19T19:42:56.295102Z:MSFT,0,REJECTED: ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; source=ENTRY_OR_SOURCE_BLOCKED_BY_FUNNEL; rank_score=0.563636; liquidity_score=0.000000; diversification_score=1.000000; cooldown_score=1.000000; existing_position_penalty=0.000000; sector_cap_status=SOURCE_BLOCKED_SECTOR_UNAVAILABLE; matching_policy=EXACT_CANDIDATE_ID_ONLY_NO_SYMBOL_DATE_PRICE_TIME_FALLBACK
